id,type,prompt,tokens,answers,is_hard,comment
494,gapFillLetter,,"[{""text"": ""щ"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1513, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 494}, {""id"": 1512, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 494}, {""id"": 1514, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 494}]",False,"можно проверить словом ""щЕбет"""
495,gapFillLetter,{task_text} (от стирки),"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1516, ""text"": ""я"", ""isCorrect"": false, ""index"": 2, ""task_id"": 495}, {""id"": 1517, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 495}, {""id"": 1518, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 495}, {""id"": 1515, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 495}]",False,"можно проверить словом ""лИнька"""
496,gapFillLetter,{task_text} (от стирки вещь),"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 1520, ""text"": ""я"", ""isCorrect"": false, ""index"": 3, ""task_id"": 496}, {""id"": 1521, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 496}, {""id"": 1519, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 496}, {""id"": 1522, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 496}]",False,"можно проверить словом ""лИнька"""
497,gapFillLetter,{task_text} (от стирки),"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1525, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 497}, {""id"": 1524, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 497}, {""id"": 1526, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 497}, {""id"": 1523, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 497}]",False,"можно проверить словом ""лИнька"""
498,gapFillLetter,,"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""ю"", ""isBlank"": false}]","[{""id"": 1529, ""text"": ""о"", ""isCorrect"": true, ""index"": 1, ""task_id"": 498}, {""id"": 1527, ""text"": ""ё"", ""isCorrect"": false, ""index"": 3, ""task_id"": 498}, {""id"": 1528, ""text"": ""а"", ""isCorrect"": false, ""index"": 2, ""task_id"": 498}]",False,"можно проверить словом ""плОтно"""
499,gapFillLetter,,"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""ю"", ""isBlank"": false}]","[{""id"": 1532, ""text"": ""о"", ""isCorrect"": true, ""index"": 3, ""task_id"": 499}, {""id"": 1531, ""text"": ""а"", ""isCorrect"": false, ""index"": 2, ""task_id"": 499}, {""id"": 1530, ""text"": ""ё"", ""isCorrect"": false, ""index"": 1, ""task_id"": 499}]",False,"можно проверить словом ""плОтно"""
500,gapFillLetter,,"[{""text"": ""и"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""г"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1533, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 500}, {""id"": 1534, ""text"": ""а"", ""isCorrect"": true, ""index"": 1, ""task_id"": 500}]",False,"чередование корней лаг/лож. Если корень заканчивается на ""г"", то в нем пишется буква ""а"""
501,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 1536, ""text"": ""а"", ""isCorrect"": true, ""index"": 2, ""task_id"": 501}, {""id"": 1535, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 501}]",False,"можно проверить словом ""нрАвы"""
502,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 1538, ""text"": ""а"", ""isCorrect"": true, ""index"": 1, ""task_id"": 502}, {""id"": 1537, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 502}]",False,"можно проверить словом ""нрАвы"""
503,gapFillLetter,,"[{""text"": ""о"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}]","[{""id"": 1540, ""text"": ""я"", ""isCorrect"": false, ""index"": 3, ""task_id"": 503}, {""id"": 1539, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 503}, {""id"": 1541, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 503}, {""id"": 1542, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 503}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
504,gapFillLetter,,"[{""text"": ""с"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}]","[{""id"": 1545, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 504}, {""id"": 1546, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 504}, {""id"": 1543, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 504}, {""id"": 1544, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 504}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
505,gapFillLetter,{task_text} (через лес),"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 1550, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 505}, {""id"": 1548, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 505}, {""id"": 1547, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 505}, {""id"": 1549, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 505}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
506,gapFillLetter,,"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1554, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 506}, {""id"": 1552, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 506}, {""id"": 1553, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 506}, {""id"": 1551, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 506}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
507,gapFillLetter,,"[{""text"": ""и"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}]","[{""id"": 1558, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 507}, {""id"": 1556, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 507}, {""id"": 1557, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 507}, {""id"": 1555, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 507}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
508,gapFillLetter,,"[{""text"": ""с"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""ё"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 1559, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 508}, {""id"": 1561, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 508}, {""id"": 1560, ""text"": ""и"", ""isCorrect"": false, ""index"": 3, ""task_id"": 508}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
509,gapFillLetter,{task_text} (билет),"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 1563, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 509}, {""id"": 1564, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 509}, {""id"": 1562, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 509}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
510,gapFillLetter,{task_text} (листву),"[{""text"": ""у"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 1567, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 510}, {""id"": 1566, ""text"": ""и"", ""isCorrect"": false, ""index"": 3, ""task_id"": 510}, {""id"": 1565, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 510}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
511,gapFillLetter,{task_text} (книгу),"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}]","[{""id"": 1569, ""text"": ""и"", ""isCorrect"": false, ""index"": 3, ""task_id"": 511}, {""id"": 1568, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 511}, {""id"": 1570, ""text"": ""е"", ""isCorrect"": true, ""index"": 2, ""task_id"": 511}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
512,gapFillLetter,,"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1572, ""text"": ""и"", ""isCorrect"": false, ""index"": 3, ""task_id"": 512}, {""id"": 1571, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 512}, {""id"": 1573, ""text"": ""е"", ""isCorrect"": true, ""index"": 2, ""task_id"": 512}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
513,gapFillLetter,,"[{""text"": ""с"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""ю"", ""isBlank"": false}, {""text"": ""щ"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 1575, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 513}, {""id"": 1574, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 513}, {""id"": 1577, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 513}, {""id"": 1576, ""text"": ""ы"", ""isCorrect"": false, ""index"": 2, ""task_id"": 513}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
514,gapFillLetter,,"[{""text"": ""с"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""ё"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}]","[{""id"": 1580, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 514}, {""id"": 1579, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 514}, {""id"": 1578, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 514}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
515,gapFillLetter,,"[{""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""ё"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1583, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 515}, {""id"": 1581, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 515}, {""id"": 1582, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 515}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
516,gapFillLetter,(я) {task_text},"[{""text"": ""б"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}]","[{""id"": 1585, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 516}, {""id"": 1586, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 516}, {""id"": 1584, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 516}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
517,gapFillLetter,,"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1590, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 517}, {""id"": 1588, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 517}, {""id"": 1587, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 517}, {""id"": 1589, ""text"": ""ы"", ""isCorrect"": false, ""index"": 2, ""task_id"": 517}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
518,gapFillLetter,,"[{""text"": ""и"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 1591, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 518}, {""id"": 1594, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 518}, {""id"": 1592, ""text"": ""я"", ""isCorrect"": false, ""index"": 2, ""task_id"": 518}, {""id"": 1593, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 518}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
519,gapFillLetter,,"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""ю"", ""isBlank"": false}, {""text"": ""щ"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 1596, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 519}, {""id"": 1597, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 519}, {""id"": 1595, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 519}, {""id"": 1598, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 519}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
520,gapFillLetter,,"[{""text"": ""и"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}]","[{""id"": 1599, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 520}, {""id"": 1602, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 520}, {""id"": 1601, ""text"": ""ы"", ""isCorrect"": false, ""index"": 2, ""task_id"": 520}, {""id"": 1600, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 520}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
521,gapFillLetter,,"[{""text"": ""с"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1604, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 521}, {""id"": 1606, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 521}, {""id"": 1605, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 521}, {""id"": 1603, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 521}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
522,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 1608, ""text"": ""я"", ""isCorrect"": false, ""index"": 2, ""task_id"": 522}, {""id"": 1610, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 522}, {""id"": 1609, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 522}, {""id"": 1607, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 522}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
523,gapFillLetter,,"[{""text"": ""д"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 1611, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 523}, {""id"": 1614, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 523}, {""id"": 1612, ""text"": ""я"", ""isCorrect"": false, ""index"": 3, ""task_id"": 523}, {""id"": 1613, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 523}]",False,"чередование корней бер/бир. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
524,gapFillLetter,,"[{""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1617, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 524}, {""id"": 1615, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 524}, {""id"": 1616, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 524}]",False,"чередование корней стел/стил. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
525,gapFillLetter,,"[{""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1621, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 525}, {""id"": 1618, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 525}, {""id"": 1619, ""text"": ""я"", ""isCorrect"": false, ""index"": 3, ""task_id"": 525}, {""id"": 1620, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 525}]",False,"чередование корней стел/стил. Если после корня есть суффикс ""а"", то пишется буква ""и"", иначе пишется ""е"""
