id,type,prompt,tokens,answers,is_hard,comment
1663,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": true}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 5907, ""text"": ""с"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1663}, {""id"": 5906, ""text"": ""з"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1663}]",False,"Приставка ""с"" - неизменяемая, приставки ""з"" не существует"
1664,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": true}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""ж"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 5909, ""text"": ""з"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1664}, {""id"": 5908, ""text"": ""с"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1664}]",False,"Приставка ""с"" - неизменяемая, приставки ""з"" не существует"
1665,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": true}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 5910, ""text"": ""з"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1665}, {""id"": 5911, ""text"": ""с"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1665}]",False,"Приставка ""с"" - неизменяемая, приставки ""з"" не существует"
1666,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": true}, {""text"": ""г"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 5913, ""text"": ""з"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1666}, {""id"": 5912, ""text"": ""с"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1666}]",False,"Приставка ""с"" - неизменяемая, приставки ""з"" не существует"
1667,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": true}, {""text"": ""г"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 5914, ""text"": ""с"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1667}, {""id"": 5915, ""text"": ""з"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1667}]",False,"Приставка ""с"" - неизменяемая, приставки ""з"" не существует"
1668,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 5916, ""text"": ""с"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1668}, {""id"": 5917, ""text"": ""з"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1668}]",False,"Приставка ""с"" - неизменяемая, приставки ""з"" не существует"
1669,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": true}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 5919, ""text"": ""з"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1669}, {""id"": 5918, ""text"": ""с"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1669}]",False,"Приставка ""с"" - неизменяемая, приставки ""з"" не существует"
1670,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": true}, {""text"": ""ж"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 5920, ""text"": ""з"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1670}, {""id"": 5921, ""text"": ""с"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1670}]",False,"Приставка ""с"" - неизменяемая, приставки ""з"" не существует"
1671,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 5923, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1671}, {""id"": 5922, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1671}, {""id"": 5924, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 1671}]",False,"Приставка  ""пре"" в значении ""пере"""
1672,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 5925, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1672}, {""id"": 5927, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 1672}, {""id"": 5926, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1672}]",False,"Приставка ""пре"" в значении ""пере"", запомнить"
1673,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 5929, ""text"": ""т"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1673}, {""id"": 5928, ""text"": ""д"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1673}]",False,"Приставка ""пред"" неизменяемая. Приставка ""прет"" не существует"
1674,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 5930, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1674}, {""id"": 5931, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1674}]",False,"Приставка ""пред"" неизменяемая. Приставка ""прет"" не существует"
1675,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 5933, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1675}, {""id"": 5932, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1675}]",False,"Приставка ""пред"" неизменяемая. Приставка ""прет"" не существует"
1676,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 5935, ""text"": ""т"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1676}, {""id"": 5934, ""text"": ""д"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1676}]",False,"Приставка ""пред"" неизменяемая. Приставка ""прет"" не существует"
1677,gapFillLetter,(в) {task_text},"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}]","[{""id"": 5937, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1677}, {""id"": 5936, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1677}]",False,"Приставка ""пред"" неизменяемая. Приставка ""прет"" не существует"
1678,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 5939, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1678}, {""id"": 5938, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1678}]",False,"Приставка ""под"" неизменяемая. Приставка ""пот"" не существует"
1679,gapFillLetter,{task_text} (дерево под корень),"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 5941, ""text"": ""т"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1679}, {""id"": 5940, ""text"": ""д"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1679}]",False,"Приставка ""под"" неизменяемая. Приставка ""пот"" не существует"
1680,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 5942, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1680}, {""id"": 5943, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1680}]",False,"Приставка ""под"" неизменяемая. Приставка ""пот"" не существует"
1681,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""г"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}]","[{""id"": 5944, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1681}, {""id"": 5945, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1681}]",False,"Приставка ""под"" неизменяемая. Приставка ""пот"" не существует"
1682,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 5946, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1682}, {""id"": 5947, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1682}]",False,"Приставка ""под"" неизменяемая. Приставка ""пот"" не существует"
1683,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}]","[{""id"": 5948, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1683}, {""id"": 5949, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1683}]",False,"Приставка ""под"" неизменяемая. Приставка ""пот"" не существует"
1684,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}]","[{""id"": 5951, ""text"": ""т"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1684}, {""id"": 5950, ""text"": ""д"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1684}]",False,"Приставка ""под"" неизменяемая. Приставка ""пот"" не существует"
1685,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""г"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}]","[{""id"": 5953, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1685}, {""id"": 5952, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1685}]",False,"Приставка ""под"" неизменяемая. Приставка ""пот"" не существует"
1686,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}, {""text"": ""ж"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}]","[{""id"": 5955, ""text"": ""т"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1686}, {""id"": 5954, ""text"": ""д"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1686}]",False,"Приставка ""под"" неизменяемая. Приставка ""пот"" не существует"
1687,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 5956, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1687}, {""id"": 5957, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1687}]",False,"Приставка ""под"" неизменяемая. Приставка ""пот"" не существует"
1688,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 5958, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1688}, {""id"": 5959, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1688}]",False,"Приставка ""под"" неизменяемая. Приставка ""пот"" не существует"
1689,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}]","[{""id"": 5961, ""text"": ""т"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1689}, {""id"": 5960, ""text"": ""д"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1689}]",False,"Приставка ""под"" неизменяемая. Приставка ""пот"" не существует"
1690,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""п"", ""isBlank"": false}]","[{""id"": 5963, ""text"": ""т"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1690}, {""id"": 5962, ""text"": ""д"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1690}]",False,"Приставка ""под"" неизменяемая. Приставка ""пот"" не существует"
1691,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""щ"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}]","[{""id"": 5965, ""text"": ""т"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1691}, {""id"": 5964, ""text"": ""д"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1691}]",False,"Приставка ""над"" неизменяемая. Приставка ""нат"" не существует"
1692,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 5966, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1692}, {""id"": 5967, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1692}]",False,"Приставка ""над"" неизменяемая. Приставка ""нат"" не существует"
1693,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 5968, ""text"": ""д"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1693}, {""id"": 5969, ""text"": ""т"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1693}]",False,"Приставка ""над"" неизменяемая. Приставка ""нат"" не существует"
1694,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 5970, ""text"": ""д"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1694}, {""id"": 5971, ""text"": ""т"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1694}]",False,"Приставка ""над"" неизменяемая. Приставка ""нат"" не существует"
1695,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 5972, ""text"": ""д"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1695}, {""id"": 5973, ""text"": ""т"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1695}]",False,"Приставка ""над"" неизменяемая. Приставка ""нат"" не существует"
1696,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 5974, ""text"": ""д"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1696}, {""id"": 5975, ""text"": ""т"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1696}]",False,"Приставка ""над"" неизменяемая. Приставка ""нат"" не существует"
1697,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 5977, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1697}, {""id"": 5976, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1697}]",False,"Приставка ""над"" неизменяемая. Приставка ""нат"" не существует"
1698,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}]","[{""id"": 5978, ""text"": ""т"", ""isCorrect"": false, ""index"": 1, ""task_id"": 1698}, {""id"": 5979, ""text"": ""д"", ""isCorrect"": true, ""index"": 2, ""task_id"": 1698}]",False,"Приставка ""над"" неизменяемая. Приставка ""нат"" не существует"
1699,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": true}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 5981, ""text"": ""т"", ""isCorrect"": false, ""index"": 2, ""task_id"": 1699}, {""id"": 5980, ""text"": ""д"", ""isCorrect"": true, ""index"": 1, ""task_id"": 1699}]",False,"Приставка ""над"" неизменяемая. Приставка ""нат"" не существует"
